country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption
SSD,2015,,61.678868448315285,98.66280039728818,55.27134088932767,100.0,41.328793375472806,92.49001284662253,95.48306839453157,84.47140855037327,88.47407319490279,100.0
SYR,2015,,,,38.073644077068245,74.68801723712528,100.0,95.41597977840077,76.17798163531737,83.41908864462366,83.8110409311462,91.70773818453658
TUN,2015,,69.75245358822927,91.573330437697,24.688403923227515,14.485442128130192,29.027719953324848,47.583443431585366,37.613393991115615,33.34116116675471,49.76122380081986,38.79122439006858
TUR,2015,3.2674204884775597,58.55786238881557,87.73878686467283,12.108709522678868,20.206852656963214,45.243067974194105,59.47466420444646,30.959971895353906,45.446617497783066,28.78902602031934,42.54705700181006
YEM,2015,,67.10845497193843,95.562880836627,100.0,,13.940601677538536,100.0,82.96996750762641,79.7194050256995,68.73551219686192,89.88184843324672
AFG,2016,,61.252333440112736,83.34449640433921,49.76604598132137,1.3570070939311694,1.0173629249789948,95.7798657032706,81.26578676829863,80.08935836957689,79.69810838660118,92.15826076184811
ARE,2016,,,,35.09756142136028,0.6305029527615522,0.09938394157578427,10.873750542548576,8.695429042694299,17.951496588860728,7.1020421388251265,2.1593705005515935
BGD,2016,,9.529685087969737,89.39834106066513,28.81336523865515,1.6536679044761193,0.1552098179017234,65.23916019863661,54.49773485310496,58.62372741326415,60.842086708696165,75.50999855659671
BHR,2016,65.67659063766193,25.60878268219446,98.50949942938321,43.05399294243231,0.937582196086306,0.09938394157578427,54.46632103131037,35.31685226908293,31.670426770430026,22.31194547788377,42.589856582989576
BTN,2016,100.0,100.0,86.7711735146731,22.93116181970832,1.0513198052258725,0.4954691448005403,0.0,29.985055886506828,14.41880936416921,47.93029478154553,0.0
DJI,2016,,14.098177600817428,97.93477208782822,28.77039005914272,0.8366679018757601,0.09938394157578427,49.15754706342925,62.10615346783376,61.60108173603015,59.0109973485005,63.504108363451515
DZA,2016,,59.71800682788797,67.9365307926442,42.686991376811115,1.8858655611177186,0.8250561898883624,59.00824780214635,55.245658954595946,57.01643382747932,65.47087484266689,61.39406821360506
EGY,2016,,31.55491028611126,94.72742258951442,40.758686931096406,3.8334085129965056,2.6331929940542835,70.3832600360848,52.938745842278735,55.04009754923223,59.92407911851748,54.81796806775851
ERI,2016,,,,,,0.08580803601189624,49.47279438047335,77.53560883986903,81.83213320056186,95.0719690370878,85.14596846383323
ETH,2016,0.0,49.741610105036536,97.74332210505544,18.797154699954195,1.9463826017302792,0.5679098916145287,67.84654226346983,55.540768091289436,55.25619730093232,66.33976744102091,54.203356544185844
IND,2016,29.434970261464414,12.501113816326786,88.2141921743417,23.87940972366729,1.5052081603192864,0.4954691448005403,49.13820946204713,31.78191657844821,32.99087540139828,45.81077791529565,49.16948587352613
IRN,2016,,,,21.466970576071834,2.108493884528905,0.6471499126505764,47.38022708317376,49.075063045435286,59.83121127774971,70.74343574792702,61.6629518900917
IRQ,2016,0.7432760294109272,6.342113498893791,83.36476306371179,0.0,0.3518752712632762,0.2042851421922569,89.24097986400116,74.96761997359141,78.7728298379684,67.18900449532556,86.67652305558143
ISR,2016,,0.0,84.14301875552069,39.94108968391561,0.06517923970594741,0.0,39.43864573492991,0.0,0.0,0.0,2.021517718636597
JOR,2016,61.04132975948813,40.51909604116667,88.62098165215353,50.40779947752701,0.0012944805876614705,0.09938394157578427,43.65613909668854,34.04921040018073,25.78517631680521,33.91414948852772,32.710017711916024
KWT,2016,,8.734103014709717,89.48126930711466,46.8917373735223,1.0456763992798885,0.13505654015469135,30.366504859533112,42.093285273734125,32.46999647346494,38.469673879378156,51.06991846899016
LBN,2016,,79.93784890561098,73.24755847513048,52.81306116208086,0.0,0.09938394157578427,65.21923217674743,52.5616413702917,56.33208893235021,48.69192324516016,75.6274397112329
LBY,2016,,42.582404075839094,0.0,65.9614300534598,6.995385210708911,0.15474746783671417,90.24244740470294,89.25344007411046,82.46012006135872,99.86139977249336,93.45925209014861
LKA,2016,,17.409642470675703,96.28621874725746,37.70641912281308,1.2453940360167142,0.6970255662908144,33.37811486710752,43.28721599271593,33.74694785602585,38.98629425596561,47.96011722028759
MAR,2016,,23.379649792792627,91.21273171798242,57.27442778712675,0.6351835862959754,0.136261102962318,42.16919430472932,45.697412708285654,39.07054537441954,36.3519023824769,49.70565920133801
MDV,2016,,89.85193114056871,98.04083456079651,32.000392748659735,0.3376908167812869,0.10051217102757815,27.453917945379185,44.105512508576915,48.16641316069063,45.29398747707935,65.31102706756039
NPL,2016,,13.030010192102589,85.55080856122763,57.65466221266168,2.5142152672207816,0.5053002304673956,54.05470485357572,69.59664705185052,48.04292847649707,57.000239369201445,67.98992819254364
OMN,2016,,66.86549487533968,90.10001917185004,37.7375079310325,0.49702007562267325,0.09938394157578427,16.55444421749602,39.00919862020836,22.998100694762226,17.12024440183224,40.26286352976474
PAK,2016,,18.466994469144986,93.71668790900269,31.143165570094173,1.1945069611666306,0.2618553986402038,91.65994863873499,57.02638010421032,57.89195895292251,57.337578986540706,72.33995193743965
PSE,2016,,57.72863575749725,99.62250036776405,21.253124124912166,0.14818232446994853,,74.92791284755023,57.87892163241389,54.641155161574005,40.32530880133673,49.08639393481532
QAT,2016,,29.13939930028698,92.64744489033862,46.29544569204081,0.9086413581591624,0.09938394157578427,7.493978774648727,17.682400149321396,12.630056524040128,16.82491000681709,10.433765991837918
SAU,2016,,23.942646485301875,54.8706933326675,52.16762995211048,0.7449993304586351,0.09938394157578427,42.65435772887039,37.717389206817515,36.00083400813342,33.1713650468038,35.63166657964821
SDN,2016,,44.125438552169925,100.0,44.55362008923577,4.867238327459203,0.35707702334286967,87.13452970613015,77.69182490690594,76.47123722688006,79.78272150579369,89.50129774586605
SOM,2016,,,,29.1527311235314,,0.40235415000018676,90.31767814742003,100.0,100.0,100.0,98.07656548636984
SSD,2016,,30.210718112911188,99.77750948553769,,100.0,100.0,91.61688251589347,99.42338171362537,85.126008345304,90.12284446512471,100.0
SYR,2016,,,,87.179970914739,12.73390044363053,7.96308721339576,98.91001991472412,85.19325640021543,87.61952728016108,86.36760324777136,93.23600076107948
TUN,2016,,39.54657435982133,95.6764342672708,54.7011021969053,1.1588646637855178,0.8927858847289524,52.04982032067812,40.79414957741326,32.59603652774075,52.603877745260874,41.606042490091546
TUR,2016,1.6899911605073918,19.320549194358573,92.51137445401658,45.17521586637367,2.2476042807174674,1.0206341457679597,76.90263540310295,36.42927217319299,46.29545636547041,33.05329453978952,43.26220086108429
YEM,2016,,36.825589326695514,98.5486233766961,100.0,,2.0186408328033765,100.0,87.97533367793687,79.94647214683916,74.01708928423479,93.75378538761187
AFG,2017,,87.41147052044066,79.53361755355456,79.45138559219271,3.0796045181955165,4.356681503741505,97.12933742699262,80.51598732524629,78.67839447007874,80.75942811176077,93.2001017275063
ARE,2017,,,,89.32364106838936,1.4848288930896882,4.198155873028249,10.054913378488326,9.794789231532915,18.30911311247402,5.580846176674056,11.762755791535437
BGD,2017,,33.16680774777627,88.7215583134408,68.9538640044878,3.4644326558403042,5.877225316226622,63.65685370825894,54.772105502747856,57.600444579204755,60.15542793282105,78.3619065470667
BHR,2017,72.42886727509213,40.42240780495678,98.23903945367096,73.31024824250134,1.1773838208843672,4.198155873028249,55.757649535584186,35.02092697557442,30.752285453416413,22.852871071978267,49.865665005535185
BTN,2017,100.0,93.49929720584798,83.38412590627708,80.94261115956087,3.068544989114355,2.1335698359874216,0.0,28.64422040170263,10.558947942079499,41.06540964010463,0.0
DJI,2017,,42.00818861278486,97.75865332706847,71.9678417516154,0.7484009927025908,4.198155873028249,49.577781221855254,63.008896346334545,60.21637276009032,57.64793753215417,69.07466349374623
DZA,2017,,63.89618950209434,67.14012771895007,82.50488224566485,3.405629158154947,5.13335861947766,52.74834477662331,57.28844896928631,55.903459982543005,66.20355461782553,62.308078890635166
EGY,2017,,36.88365596212183,90.51243376785527,75.36706490942119,16.08035444294607,55.96077800430332,66.76591559037874,52.29406274031522,51.46690310488674,57.68665980050982,58.141067317588025
ERI,2017,,,,,,2.9996474146163363,50.78449820668467,76.4739551401338,79.20099914006042,94.50040277939839,86.39209718075942
ETH,2017,0.7879975009433111,51.525380126247356,97.15363902850069,61.036785160927685,6.106405189615931,10.769193374659878,68.61627064357536,56.173874254359944,53.28271477586425,64.16744017693068,62.85906546941985
IND,2017,27.203562830281864,31.24921874497697,86.33466875906637,68.40776769653945,2.206315575749571,2.1335698359874216,43.966140596117405,32.19585332204926,30.67402248631487,44.16508131691357,52.27203122437073
IRN,2017,,,,78.4401632765317,4.7060978079579,9.200036353518835,47.72433794642276,48.33850723556958,56.91111966253294,70.82365889191966,67.09610278082309
IRQ,2017,9.500132654966894,1.129322662621079,80.21123135549038,91.34256164448806,0.5399987616476454,4.311351411170829,85.8695672817866,73.77972612070477,77.1404478469874,70.38860493592209,88.97882176613207
ISR,2017,,16.51878351100181,79.10515630113137,74.93386841347723,0.5748443651398709,0.0,40.70868013934621,0.0,0.0,0.0,20.084320217662192
JOR,2017,59.36983819172714,57.564554750919285,87.04128404468283,79.82222126809147,2.204047846263886,4.198155873028249,41.11956719723123,35.82950979562769,24.197586115906653,32.54365728734279,39.71306470449934
KWT,2017,,6.0257209793140785,87.75883771045723,99.04276215249115,1.5934786549814302,4.466584291875446,29.2930185129687,41.75060920194638,30.899448331795764,37.66950931001124,57.654070420638625
LBN,2017,,100.0,68.15348361588566,84.09411109695186,2.7326801724060377,4.198155873028249,64.45670326734692,50.78860363107347,53.92607698435429,46.97530208754912,78.70507631418062
LBY,2017,,5.50118855115864,0.0,0.0,14.117844996913362,4.364219126523505,89.41841074255927,83.8040310490753,77.48910673158953,96.33043350368511,95.44913451648148
LKA,2017,,34.47880134610623,94.44921241622245,69.29879562576052,4.525487779462467,7.352685433768477,33.741702809316976,43.700945511035655,32.85624478675706,40.71861041242577,54.84273032910442
MAR,2017,,36.57999486014938,89.99487998568469,73.03321721670171,0.8424074782280059,3.4104586323886505,42.23330189521363,47.13060738803201,40.42802775800456,36.25789270751315,57.10579632593097
MDV,2017,,94.8236878706956,97.20924498169956,67.66490697771974,1.9356549523412474,4.2789510184379,30.204868812605607,50.22464338780861,48.91596518855428,44.837407427420736,72.29792391145442
NPL,2017,,38.06199761532449,84.29501018166674,62.599229480519334,1.9142260719058106,2.4089850814851355,43.397478423616306,67.05106462946459,42.973780216103556,56.91758202506661,69.53193530656885
OMN,2017,,70.2850534353626,91.84489291701793,85.68866255678238,1.2846389004155632,4.198155873028249,15.301100497229795,39.835661099386826,23.41875647535239,16.198611572953688,45.97983826174542
PAK,2017,,41.92722707308632,94.9230918516064,74.69778688095596,2.607616358777055,4.636218439909287,86.79794620472967,53.26697575070863,55.08981499880549,57.13696020712361,74.39759547951743
PSE,2017,,68.9774356206968,99.25844821830239,82.7195380310178,0.5551095613104372,,65.57957254685428,52.07519807433295,53.556542291385476,37.05570164999288,54.90445025414885
QAT,2017,,13.84549209380469,95.98107863717146,90.48496102261403,0.6517290878949201,4.198155873028249,7.435401064195657,18.99952006395088,15.848864384646877,21.680494840946317,22.040894220572536
SAU,2017,,22.704716545081887,51.02907938988051,83.35116151129728,0.0,4.198155873028249,45.53261595864728,39.693705423135924,39.34043650779393,34.531466403541664,41.99691705918961
SDN,2017,,62.44676121168822,99.99406253869587,84.60996205455722,17.58815604215641,9.27766615905664,80.12069979688239,75.60047261941968,71.54433664226264,80.00955545329762,91.40290642980634
SOM,2017,,,,47.26918503565382,,4.303175033075703,81.86280316449378,98.64839425570581,100.0,100.0,98.92958207385996
SSD,2017,,0.0,100.0,,100.0,100.0,92.70751311915545,100.0,82.95263097605792,91.05616412097076,100.0
SYR,2017,,,,88.4237676089621,10.021977071506793,8.89787043398166,93.29076824744533,83.77562467084717,84.24246423206102,86.50602455908715,94.88481623434815
